,users,totalVidsRatio,intensityNormalized,order,pcaInput,_1,_2,features,probability,prediction
90,4debb215-7398-77ba-2243-94adbd31,0.6923076923076923,0.16666666666666666,1.0,"[0.6923076923076923,0.16666666666666666,1.0]",1.081199899563887,0.3864349675123846,"[1.081199899563887,0.3864349675123846]","[0.0010256139802474428,0.9982600372401144,0.0007143487796380926]",1
91,4f3771bf-0850-3813-5de9-d0592e66,0.38461538461538464,0.3333333333333333,0.75,"[0.38461538461538464,0.3333333333333333,0.75]",0.8659955179124624,0.2530978235544659,"[0.8659955179124624,0.2530978235544659]","[0.07798520280876858,7.588695164982448e-17,0.9220147971912314]",2
92,4fa0f410-5265-9be6-be9d-778ee66d,0.38461538461538464,0.3333333333333333,0.75,"[0.38461538461538464,0.3333333333333333,0.75]",0.8659955179124624,0.2530978235544659,"[0.8659955179124624,0.2530978235544659]","[0.07798520280876858,7.588695164982448e-17,0.9220147971912314]",2
93,502b50b6-08fa-b922-9bb6-dbd4d848,0.38461538461538464,0.3333333333333333,1.0,"[0.38461538461538464,0.3333333333333333,1.0]",1.0255816492805636,0.44539944727814657,"[1.0255816492805636,0.44539944727814657]","[0.0007828140295332404,0.9990923738078803,0.0001248121625865203]",1
94,52656cee-d479-aed9-c14a-94a33208,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",0.9383583995665009,0.517856285967904,"[0.9383583995665009,0.517856285967904]","[0.0008604971802540113,0.9991115438073418,2.7959012404160257e-05]",1
95,53cb26b0-7222-8eb4-ef0d-29e7a801,0.38461538461538464,0.3333333333333333,0.25,"[0.38461538461538464,0.3333333333333333,0.25]",0.5468232551762601,-0.1315054238928953,"[0.5468232551762601,-0.1315054238928953]","[0.9999999999999755,3.745177995005974e-16,2.4218062268978615e-14]",0
96,5409088d-b542-9cac-7fac-9ab00271,0.9230769230769232,0.25,0.7272727272727273,"[0.9230769230769232,0.25,0.7272727272727273]",1.0710174376892923,0.036235153590792324,"[1.0710174376892923,0.036235153590792324]","[0.32446814682878117,7.512398429826804e-16,0.6755318531712181]",2
97,5414140f-2888-40b9-e1e2-7984f327,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",0.9383583995665009,0.517856285967904,"[0.9383583995665009,0.517856285967904]","[0.0008604971802540113,0.9991115438073418,2.7959012404160257e-05]",1
98,54e1c86d-b289-f693-e3a3-5d393778,0.4615384615384616,0.016666666666666663,0.8,"[0.4615384615384616,0.016666666666666663,0.8]",0.7505161950418036,0.40379160960405885,"[0.7505161950418036,0.40379160960405885]","[0.08479852188306916,1.610670777208206e-16,0.9152014781169308]",2
99,54ec8d85-fcb4-2695-6332-e8c53e6e,0.7692307692307693,0.75,1.0,"[0.7692307692307693,0.75,1.0]",1.461697897850877,0.08311525382935925,"[1.461697897850877,0.08311525382935925]","[3.879397947086356e-05,0.993980302187128,0.005980903833401294]",1
100,554558f4-55fd-07df-ddb3-309239ad,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",0.8080140668674222,0.6204620081871342,"[0.8080140668674222,0.6204620081871342]","[0.000372154957712071,0.9996264878878497,1.3571544383235837e-06]",1
101,56a4a9a0-7ab4-0a76-0621-b118321b,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",0.9383583995665009,0.517856285967904,"[0.9383583995665009,0.517856285967904]","[0.0008604971802540113,0.9991115438073418,2.7959012404160257e-05]",1
102,57b97824-05f2-21af-72f1-95f7d697,0.6153846153846154,0.13888888888888887,0.5714285714285714,"[0.6153846153846154,0.13888888888888887,0.5714285714285714]",0.7529865078221349,0.10358044926388199,"[0.7529865078221349,0.10358044926388199]","[0.9753840709977587,3.980205288825895e-16,0.024615929002240907]",0
103,57fbd139-416d-e97c-42e1-e3d21786,0.4615384615384616,0.4166666666666667,1.0,"[0.4615384615384616,0.4166666666666667,1.0]",1.1128048989946264,0.372942608588389,"[1.1128048989946264,0.372942608588389]","[0.0006016838984132821,0.9989602453435545,0.0004380707580321585]",1
104,5a064204-6bd4-8b83-adec-4f0196a2,0.38461538461538464,0.02083333333333333,1.0,"[0.38461538461538464,0.02083333333333333,1.0]",0.8422849314224841,0.5896887441489389,"[0.8422849314224841,0.5896887441489389]","[0.00042849279425650143,0.9995680702849609,3.436920782588594e-06]",1
105,5bb4be5d-066c-8d6b-ec52-55325830,0.3076923076923077,0.08333333333333333,0.6666666666666666,"[0.3076923076923077,0.08333333333333333,0.6666666666666666]",0.6278186415513902,0.3384084126674191,"[0.6278186415513902,0.3384084126674191]","[0.12132663429277252,1.4732939374022733e-16,0.8786733657072273]",2
106,5bfa22fd-175f-02d2-c446-36369a81,0.8461538461538461,0.14583333333333334,0.1,"[0.8461538461538461,0.14583333333333334,0.1]",0.5711582953520005,-0.36419097714990506,"[0.5711582953520005,-0.36419097714990506]","[0.9999999999999983,8.513357331710607e-16,8.513357331729335e-16]",0
107,5d557ed3-ce5e-24e4-a66e-aa966d6c,0.3076923076923077,0.027777777777777773,0.6666666666666666,"[0.3076923076923077,0.027777777777777773,0.6666666666666666]",0.5952325583766206,0.3640598432222266,"[0.5952325583766206,0.3640598432222266]","[0.10323463901864136,1.622971763709092e-16,0.8967653609813585]",2
108,5de63720-f52d-3d98-8315-9cffae99,0.38461538461538464,0.3333333333333333,1.0,"[0.38461538461538464,0.3333333333333333,1.0]",1.0255816492805636,0.44539944727814657,"[1.0255816492805636,0.44539944727814657]","[0.0007828140295332404,0.9990923738078803,0.0001248121625865203]",1
109,5e97ad83-2b2c-529e-f831-deac0066,0.38461538461538464,0.125,0.5,"[0.38461538461538464,0.125,0.5]",0.5842115746389749,0.15698906441131358,"[0.5842115746389749,0.15698906441131358]","[0.9945891174136343,4.85765156517262e-16,0.005410882586365185]",0
110,5fad3306-616d-9b57-3411-75efa34d,0.4615384615384616,0.08333333333333333,0.6,"[0.4615384615384616,0.08333333333333333,0.6]",0.6619505897570462,0.2191685939593453,"[0.6619505897570462,0.2191685939593453]","[0.6656420561564173,3.8341632150445226e-16,0.33435794384358236]",0
111,600fadb1-9f64-3bf4-b14c-378c45ae,0.8461538461538461,0.03125,0.9,"[0.8461538461538461,0.03125,0.9]",1.0146251191819617,0.30408029428516353,"[1.0146251191819617,0.30408029428516353]","[0.07875626403563532,2.312083306662635e-16,0.9212437359643645]",2
112,6408c27b-ab13-d145-5b44-24f30202,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",0.9383583995665009,0.517856285967904,"[0.9383583995665009,0.517856285967904]","[0.0008604971802540113,0.9991115438073418,2.7959012404160257e-05]",1
113,6613f3e0-2e08-24f1-52ba-bfab8807,0.6923076923076923,0.6666666666666666,0.125,"[0.6923076923076923,0.6666666666666666,0.125]",0.8159231883484601,-0.5174835905137655,"[0.8159231883484601,-0.5174835905137655]","[0.9999999999999903,4.8445677658646075e-15,4.844567765864621e-15]",0
114,6809fd15-56b5-3424-e33d-88eb107c,0.38461538461538464,0.3333333333333333,0.25,"[0.38461538461538464,0.3333333333333333,0.25]",0.5468232551762601,-0.1315054238928953,"[0.5468232551762601,-0.1315054238928953]","[0.9999999999999755,3.745177995005974e-16,2.4218062268978615e-14]",0
115,6a9b69a1-5f2e-6aea-63d9-0e9d77c1,0.5384615384615384,0.013888888888888895,1.0,"[0.5384615384615384,0.013888888888888895,1.0]",0.9148999209294542,0.5249357872531977,"[0.9148999209294542,0.5249357872531977]","[0.0009051743106272005,0.9990597576992014,3.506799017143281e-05]",1
116,6ba67821-cac2-1015-fa83-7a8546b6,0.8461538461538461,0.14583333333333334,0.9,"[0.8461538461538461,0.14583333333333334,0.9]",1.0818339157299244,0.251174218765873,"[1.0818339157299244,0.251174218765873]","[0.049050081476036414,1.9529710483211917e-16,0.9509499185239634]",2
117,6c86b1d0-fd95-c414-78d2-9495251b,0.38461538461538464,0.02083333333333333,0.75,"[0.38461538461538464,0.02083333333333333,0.75]",0.6826988000543829,0.3973871204252583,"[0.6826988000543829,0.3973871204252583]","[0.07023348999689757,1.2527044215007166e-16,0.9297665100031023]",2
118,6cb1567b-ce14-1c63-5c79-2d56cd65,0.6923076923076923,0.6666666666666666,1.0,"[0.6923076923076923,0.6666666666666666,1.0]",1.3744746481368142,0.15557209251911674,"[1.3744746481368142,0.15557209251911674]","[9.913668266335904e-05,0.9954375973729075,0.004463265944429167]",1
119,6e25573c-8b7b-a2e7-a782-480ddb63,0.3076923076923077,0.027777777777777773,0.3333333333333333,"[0.3076923076923077,0.027777777777777773,0.3333333333333333]",0.382451049885819,0.10765767825731914,"[0.382451049885819,0.10765767825731914]","[0.9999997539657928,9.826987953315513e-16,2.4603420633181345e-07]",0
120,6f168bc8-c816-a359-ba88-da8c663d,0.6153846153846154,0.25,0.7142857142857143,"[0.6153846153846154,0.25,0.7142857142857143]",0.9093507492391607,0.16216423028208443,"[0.9093507492391607,0.16216423028208443]","[0.19021154677987273,1.6008927975857394e-16,0.809788453220127]",2
121,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.4615384615384616,0.08333333333333333,1.0,"[0.4615384615384616,0.08333333333333333,1.0]",0.9172883999460082,0.5268511919172343,"[0.9172883999460082,0.5268511919172343]","[0.0005272674529823054,0.9994550913216315,1.7641225386228326e-05]",1
122,6f99bc0c-a871-5dd6-80cb-22296ada,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",0.9383583995665009,0.517856285967904,"[0.9383583995665009,0.517856285967904]","[0.0008604971802540113,0.9991115438073418,2.7959012404160257e-05]",1
123,70eacff4-a340-e4fd-746a-807b58c3,0.9230769230769232,0.25,1.0,"[0.9230769230769232,0.25,1.0]",1.2451113991817662,0.2460187431075348,"[1.2451113991817662,0.2460187431075348]","[0.0023154127197352273,0.9739472768515164,0.023737310428748427]",1
124,74105285-3bd1-71b2-bb2b-df56e6f7,0.3076923076923077,0.08333333333333333,1.0,"[0.3076923076923077,0.08333333333333333,1.0]",0.8406001500421918,0.5948105776323267,"[0.8406001500421918,0.5948105776323267]","[0.0004402424467473536,0.9995569648995176,2.7926537350299036e-06]",1
125,74df8aff-e884-bc0d-7710-a23afc0d,0.38461538461538464,0.3333333333333333,0.75,"[0.38461538461538464,0.3333333333333333,0.75]",0.8659955179124624,0.2530978235544659,"[0.8659955179124624,0.2530978235544659]","[0.07798520280876858,7.588695164982448e-17,0.9220147971912314]",2
126,7550652e-a184-e590-1205-03d91e86,0.38461538461538464,0.0,1.0,"[0.38461538461538464,0.0,1.0]",0.8300651502319454,0.5993080306069918,"[0.8300651502319454,0.5993080306069918]","[0.0004246509099237807,0.9995725726700728,2.7764200033426964e-06]",1
127,755f4b52-e48e-eda7-42c0-2dabd3cf,0.4615384615384616,0.016666666666666663,0.6,"[0.4615384615384616,0.016666666666666663,0.6]",0.6228472899473226,0.24995031062511436,"[0.6228472899473226,0.24995031062511436]","[0.5658891677732948,3.9709848669103636e-16,0.4341108322267048]",0
128,75bece44-7ed0-9de1-f411-854abe3b,0.3076923076923077,0.027777777777777773,0.6666666666666666,"[0.3076923076923077,0.027777777777777773,0.6666666666666666]",0.5952325583766206,0.3640598432222266,"[0.5952325583766206,0.3640598432222266]","[0.10323463901864136,1.622971763709092e-16,0.8967653609813585]",2
129,76223a87-2695-2b9d-ac3d-b8a7f469,1.0,1.0,1.0,"[1.0,1.0,1.0]",1.723367646993065,-0.13425526223991302,"[1.723367646993065,-0.13425526223991302]","[8.521046711209728e-07,0.9965733829897349,0.0034257649055940056]",1
130,77d5ac07-0cfc-ac01-e741-58dae777,0.6153846153846154,0.05000000000000001,0.2857142857142857,"[0.6153846153846154,0.05000000000000001,0.2857142857142857]",0.5184646246075306,-0.07515054610406091,"[0.5184646246075306,-0.07515054610406091]","[0.9999999999972653,3.82452831962104e-16,2.7343184111823452e-12]",0
131,78928b9d-af19-1353-e439-c5b1d36f,0.38461538461538464,0.3333333333333333,0.5,"[0.38461538461538464,0.3333333333333333,0.5]",0.7064093865443613,0.060796199830785325,"[0.7064093865443613,0.060796199830785325]","[0.9993728413775044,3.4987257669850074e-16,0.000627158622495162]",0
132,78f08216-f3b9-62f6-7676-e8f9b3e2,0.38461538461538464,0.05555555555555556,0.5,"[0.38461538461538464,0.05555555555555556,0.5]",0.5434789706705128,0.189053352604823,"[0.5434789706705128,0.189053352604823]","[0.98910138411486,6.155974799229187e-16,0.010898615885139368]",0
133,7b7820c3-5040-cdf4-4448-bacd9426,0.6923076923076923,0.6666666666666666,0.625,"[0.6923076923076923,0.6666666666666666,0.625]",1.1350954510846625,-0.13288034306640417,"[1.1350954510846625,-0.13288034306640417]","[0.99397356330456,5.9373357658215895e-15,0.006026436695433995]",0
134,7c6856f2-bacb-4be2-61d0-ba4bf284,0.38461538461538464,0.02083333333333333,0.75,"[0.38461538461538464,0.02083333333333333,0.75]",0.6826988000543829,0.3973871204252583,"[0.6826988000543829,0.3973871204252583]","[0.07023348999689757,1.2527044215007166e-16,0.9297665100031023]",2
135,7d0acedd-f795-6e39-b508-3eea42ac,0.5384615384615384,0.0,0.8333333333333334,"[0.5384615384615384,0.0,0.8333333333333334]",0.8003626458903609,0.40314756240944577,"[0.8003626458903609,0.40314756240944577]","[0.10578162189335535,2.1563030035454395e-16,0.8942183781066445]",2
136,8095dea5-2414-2dd8-96a5-94762161,0.38461538461538464,0.05555555555555556,0.5,"[0.38461538461538464,0.05555555555555556,0.5]",0.5434789706705128,0.189053352604823,"[0.5434789706705128,0.189053352604823]","[0.98910138411486,6.155974799229187e-16,0.010898615885139368]",0
137,80e6c3aa-f56c-4679-d623-79d6fd2d,0.3076923076923077,0.0,0.3333333333333333,"[0.3076923076923077,0.0,0.3333333333333333]",0.36615800829843415,0.12048339353472293,"[0.36615800829843415,0.12048339353472293]","[0.9999996114480346,1.1515388042077016e-15,3.8855196419044604e-07]",0
138,823fb65f-7880-5b1e-2c81-c7fdda61,0.38461538461538464,0.3333333333333333,1.0,"[0.38461538461538464,0.3333333333333333,1.0]",1.0255816492805636,0.44539944727814657,"[1.0255816492805636,0.44539944727814657]","[0.0007828140295332404,0.9990923738078803,0.0001248121625865203]",1
139,85d4f155-5a13-7eb1-4d96-5c0b6e30,1.0,0.4583333333333333,0.9166666666666666,"[1.0,0.4583333333333333,0.9166666666666666]",1.35245795891636,0.051745644428233595,"[1.35245795891636,0.051745644428233595]","[0.00789730121051929,6.497555620227195e-16,0.99210269878948]",2
140,889c7103-b73e-f33a-594f-f207a4cd,0.8461538461538461,0.8333333333333334,1.0,"[0.8461538461538461,0.8333333333333334,1.0]",1.5489211475649396,0.010658415139601862,"[1.5489211475649396,0.010658415139601862]","[1.2842456117245658e-05,0.9936777828752263,0.0063093746686563625]",1
141,8a2e2082-7444-5533-6931-1b05fd88,0.5384615384615384,0.20833333333333331,0.8333333333333334,"[0.5384615384615384,0.20833333333333331,0.8333333333333334]",0.9225604577957472,0.3069546978289175,"[0.9225604577957472,0.3069546978289175]","[0.06418733728274954,1.0738461298689682e-16,0.9358126627172505]",2
142,8a68d73e-17f5-4571-ef15-e1d03878,0.7692307692307693,0.3333333333333333,1.0,"[0.7692307692307693,0.3333333333333333,1.0]",1.2173022740401043,0.27550098299041587,"[1.2173022740401043,0.27550098299041587]","[0.00042400710971005344,0.9971797001358819,0.0023962927544080403]",1
143,8a6d88da-00af-01eb-e85b-db817e28,0.6153846153846154,0.13888888888888887,0.5714285714285714,"[0.6153846153846154,0.13888888888888887,0.5714285714285714]",0.7529865078221349,0.10358044926388199,"[0.7529865078221349,0.10358044926388199]","[0.9753840709977587,3.980205288825895e-16,0.024615929002240907]",0
144,8ae29d55-64a1-1cf2-962b-4a35e380,0.7692307692307693,0.125,0.5555555555555556,"[0.7692307692307693,0.125,0.5555555555555556]",0.8113957841469825,0.029824294284400865,"[0.8113957841469825,0.029824294284400865]","[0.9975868752087657,4.2644160010960965e-16,0.002413124791233918]",0
145,8bdf5cb3-35c1-f6f1-e618-f641fcc2,1.0,0.2777777777777777,1.0,"[1.0,0.2777777777777777,1.0]",1.299748565721059,0.19921333497258498,"[1.299748565721059,0.19921333497258498]","[0.003027291371896972,0.9265531033674219,0.07041960526068106]",1
146,8c7bdf99-8cda-02c4-7ccf-ad45ef8a,1.0,0.4583333333333333,0.9166666666666666,"[1.0,0.4583333333333333,0.9166666666666666]",1.35245795891636,0.051745644428233595,"[1.35245795891636,0.051745644428233595]","[0.00789730121051929,6.497555620227195e-16,0.99210269878948]",2
147,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.6923076923076923,0.2916666666666667,1.0,"[0.6923076923076923,0.2916666666666667,1.0]",1.1545185867071188,0.32871924876406766,"[1.1545185867071188,0.32871924876406766]","[0.00046376449826623445,0.9985882616262858,0.0009479738754479938]",1
148,8f38fcd5-8798-9850-2359-5268418e,0.6153846153846154,0.08333333333333333,1.0,"[0.6153846153846154,0.08333333333333333,1.0]",0.9939766498498244,0.4588918062021421,"[0.9939766498498244,0.4588918062021421]","[0.0010775977936905465,0.9987504728922957,0.00017192931401377115]",1
149,9187a2a4-6ffb-f4f5-f012-df8a1141,0.3076923076923077,0.0,1.0,"[0.3076923076923077,0.0,1.0]",0.7917210252800373,0.633287723464538,"[0.7917210252800373,0.633287723464538]","[0.00034574213936498246,0.9996533035062491,9.54354385862409e-07]",1
150,921196a3-13fa-e4ce-3af8-6cbdc712,0.7692307692307693,0.19444444444444445,0.2222222222222222,"[0.7692307692307693,0.19444444444444445,0.2222222222222222]",0.6393468796246431,-0.2586421588740162,"[0.6393468796246431,-0.2586421588740162]","[0.999999999999999,4.954674124455275e-16,4.96480945454318e-16]",0
151,92d86eda-129e-0d8c-0a73-835acef9,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",0.9383583995665009,0.517856285967904,"[0.9383583995665009,0.517856285967904]","[0.0008604971802540113,0.9991115438073418,2.7959012404160257e-05]",1
152,9627fef7-14c0-4a88-0954-9cf43b68,0.6923076923076923,0.2916666666666667,1.0,"[0.6923076923076923,0.2916666666666667,1.0]",1.1545185867071188,0.32871924876406766,"[1.1545185867071188,0.32871924876406766]","[0.00046376449826623445,0.9985882616262858,0.0009479738754479938]",1
153,97372a43-0a6d-3145-e63f-0202242e,0.4615384615384616,0.16666666666666666,0.8,"[0.4615384615384616,0.16666666666666666,0.8]",0.8384986196136818,0.3345327471060785,"[0.8384986196136818,0.3345327471060785]","[0.06860156191840426,9.511555920062432e-17,0.9313984380815956]",2
154,979eea52-4e76-7700-5136-517b6799,0.8461538461538461,0.14583333333333334,0.0,"[0.8461538461538461,0.14583333333333334,0.0]",0.50732384280476,-0.4411116266393773,"[0.50732384280476,-0.4411116266393773]","[0.9999999999999969,1.5385285682834793e-15,1.5385285682834793e-15]",0
155,97f93288-c344-0f1f-19c0-14aff5aa,0.6923076923076923,0.02380952380952382,0.75,"[0.6923076923076923,0.02380952380952382,0.75]",0.8378209828892352,0.26009416521535195,"[0.8378209828892352,0.26009416521535195]","[0.08642265396826088,7.831233289857807e-17,0.913577346031739]",2
156,98599cc0-703a-b3be-34dc-7bcf7e6a,0.6153846153846154,0.5833333333333334,1.0,"[0.6153846153846154,0.5833333333333334,1.0]",1.2872513984227516,0.22802893120887424,"[1.2872513984227516,0.22802893120887424]","[0.0002141269837770462,0.9971661383215707,0.0026197346946522306]",1
157,987749e2-fc0f-96db-2aa7-7df33e6d,0.3076923076923077,0.08333333333333333,0.3333333333333333,"[0.3076923076923077,0.08333333333333333,0.3333333333333333]",0.41503713306058865,0.08200624770251164,"[0.41503713306058865,0.08200624770251164]","[0.999999901686828,7.385869689928933e-16,9.831317127341065e-08]",0
158,991dbd0d-8c68-1ed6-f469-0348585f,0.5384615384615384,0.0,1.0,"[0.5384615384615384,0.0,1.0]",0.9067534001357617,0.5313486448918996,"[0.9067534001357617,0.5313486448918996]","[0.0009564871790339748,0.9990109823099024,3.25305110635719e-05]",1
159,9946a658-3dc0-f680-6e04-89182b0f,0.4615384615384616,0.16666666666666666,0.8,"[0.4615384615384616,0.16666666666666666,0.8]",0.8384986196136818,0.3345327471060785,"[0.8384986196136818,0.3345327471060785]","[0.06860156191840426,9.511555920062432e-17,0.9313984380815956]",2
160,999f9f91-e880-70f1-00d3-e8994609,0.6153846153846154,0.05000000000000001,0.8571428571428571,"[0.6153846153846154,0.05000000000000001,0.8571428571428571]",0.8832329248774762,0.3643960224072091,"[0.8832329248774762,0.3643960224072091]","[0.09926241264106861,1.9735303993370165e-16,0.9007375873589312]",2
161,99d9bce0-1f7d-da02-6d84-afe0122e,0.5384615384615384,0.20833333333333331,0.6666666666666666,"[0.5384615384615384,0.20833333333333331,0.6666666666666666]",0.8161697035503465,0.17875361534646372,"[0.8161697035503465,0.17875361534646372]","[0.37110495233589497,2.215540261729852e-16,0.6288950476641049]",2
162,9c5c43e2-3def-6e8f-844e-4ee72d08,0.6153846153846154,0.05000000000000001,1.0,"[0.6153846153846154,0.05000000000000001,1.0]",0.9744249999449626,0.4742826645350266,"[0.9744249999449626,0.4742826645350266]","[0.0012995440010108575,0.9985472173501897,0.00015323864879948764]",1
163,9cc2cc33-730e-86eb-e910-ff1ec6fd,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",0.9383583995665009,0.517856285967904,"[0.9383583995665009,0.517856285967904]","[0.0008604971802540113,0.9991115438073418,2.7959012404160257e-05]",1
164,9dfba79f-46d5-9b68-3a28-dff09283,0.3076923076923077,0.08333333333333333,1.0,"[0.3076923076923077,0.08333333333333333,1.0]",0.8406001500421918,0.5948105776323267,"[0.8406001500421918,0.5948105776323267]","[0.0004402424467473536,0.9995569648995176,2.7926537350299036e-06]",1
165,9e184ea2-45e6-abdb-90a9-fb5b011b,0.9230769230769232,0.11666666666666665,0.5454545454545454,"[0.9230769230769232,0.11666666666666665,0.5454545454545454]",0.8767481970748621,-0.04205713942216466,"[0.8767481970748621,-0.04205713942216466]","[0.9997630559998782,5.703003156082615e-16,0.00023694400012125798]",0
166,9f9f9fdf-92e7-af14-0692-647f88c2,0.6153846153846154,0.5833333333333334,1.0,"[0.6153846153846154,0.5833333333333334,1.0]",1.2872513984227516,0.22802893120887424,"[1.2872513984227516,0.22802893120887424]","[0.0002141269837770462,0.9971661383215707,0.0026197346946522306]",1
167,a070cc15-8fb3-b7eb-834d-d191a652,0.3076923076923077,0.08333333333333333,0.6666666666666666,"[0.3076923076923077,0.08333333333333333,0.6666666666666666]",0.6278186415513902,0.3384084126674191,"[0.6278186415513902,0.3384084126674191]","[0.12132663429277252,1.4732939374022733e-16,0.8786733657072273]",2
168,a134cb86-69ed-3ceb-ab8b-42799b5f,0.5384615384615384,0.20833333333333331,0.5,"[0.5384615384615384,0.20833333333333331,0.5]",0.7097789493049457,0.050552532864010014,"[0.7097789493049457,0.050552532864010014]","[0.9996343521378144,3.456632603579123e-16,0.00036564786218537456]",0
169,a1ac05b8-d131-07d0-f419-28c0d19a,1.0,0.4583333333333333,0.08333333333333333,"[1.0,0.4583333333333333,0.08333333333333333]",0.8205041876893561,-0.5892597679840351,"[0.8205041876893561,-0.5892597679840351]","[0.9999999999999793,1.0349243076076563e-14,1.0349243076076563e-14]",0
170,a1b9f7ef-402c-6b05-11c1-33d65f47,0.6153846153846154,0.5833333333333334,1.0,"[0.6153846153846154,0.5833333333333334,1.0]",1.2872513984227516,0.22802893120887424,"[1.2872513984227516,0.22802893120887424]","[0.0002141269837770462,0.9971661383215707,0.0026197346946522306]",1
171,a3ec40af-975f-ba01-2db3-3caa97d9,1.0,0.2777777777777777,0.08333333333333333,"[1.0,0.2777777777777777,0.08333333333333333]",0.7145994173713546,-0.5058926186809106,"[0.7145994173713546,-0.5058926186809106]","[0.9999999999999942,2.859491666622595e-15,2.859491666622595e-15]",0
172,a4793f2a-58de-2b33-168f-32424641,0.3076923076923077,0.25,0.6666666666666666,"[0.3076923076923077,0.25,0.6666666666666666]",0.7255768910756993,0.2614541210029965,"[0.7255768910756993,0.2614541210029965]","[0.19668553666798763,1.416542288405604e-16,0.8033144633320123]",2
173,a52f2bc6-a117-0f22-9ee9-126d536e,0.8461538461538461,0.8333333333333334,1.0,"[0.8461538461538461,0.8333333333333334,1.0]",1.5489211475649396,0.010658415139601862,"[1.5489211475649396,0.010658415139601862]","[1.2842456117245658e-05,0.9936777828752263,0.0063093746686563625]",1
174,a55e8048-fa92-f072-72e3-bbf2ba61,0.4615384615384616,0.0,1.0,"[0.4615384615384616,0.0,1.0]",0.8684092751838536,0.5653283377494456,"[0.8684092751838536,0.5653283377494456]","[0.0005961517552835457,0.9993948457807676,9.002463948764221e-06]",1
175,a7010942-2bf9-c022-3897-796a718f,0.38461538461538464,0.125,0.75,"[0.38461538461538464,0.125,0.75]",0.7437977060070761,0.3492906881349942,"[0.7437977060070761,0.3492906881349942]","[0.0716672820587931,9.009514376148277e-17,0.9283327179412068]",2
176,a898d118-8b18-a02c-ae58-2a774d5f,0.5384615384615384,0.20833333333333331,0.3333333333333333,"[0.5384615384615384,0.20833333333333331,0.3333333333333333]",0.6033881950595449,-0.07764854961844375,"[0.6033881950595449,-0.07764854961844375]","[0.9999999998533902,3.2507244358476325e-16,1.4660940974863233e-10]",0
177,a932ede5-1443-cb58-2838-6a6efc0a,0.4615384615384616,0.0,1.0,"[0.4615384615384616,0.0,1.0]",0.8684092751838536,0.5653283377494456,"[0.8684092751838536,0.5653283377494456]","[0.0005961517552835457,0.9993948457807676,9.002463948764221e-06]",1
